match,paper_count,first_author,name_adress,initial_first_name,surname,middle_name_true,mail,qualification_level,uni_name,research_chair_name,working_group_id,person_id_in_working_group,links,federal_state
anonymized,6,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,30,1,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,34,52,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,59,14,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,59,15,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,5,24,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,63,1,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,41,11,anonymized,anonymized
anonymized,7,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,44,5,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,5,5,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,2,10,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,34,55,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,85,7,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,85,8,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,7,3,anonymized,anonymized
anonymized,23,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,13,1,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,66,8,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,25,2,anonymized,anonymized
anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,98,1,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,36,13,anonymized,anonymized
anonymized,16,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,50,1,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,58,10,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,87,9,anonymized,anonymized
anonymized,16,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,42,1,anonymized,anonymized
anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,62,8,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,79,5,anonymized,anonymized
anonymized,9,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,86,1,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,49,5,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,84,1,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,5,13,anonymized,anonymized
anonymized,10,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,51,2,anonymized,anonymized
anonymized,5,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,22,19,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,34,42,anonymized,anonymized
anonymized,10,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,67,1,anonymized,anonymized
anonymized,22,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,58,4,anonymized,anonymized
anonymized,22,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,87,3,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,16,5,anonymized,anonymized
anonymized,13,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,54,1,anonymized,anonymized
anonymized,9,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,79,11,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,49,1,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,8,22,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,25,19,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,72,25,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,22,18,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,51,4,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,44,10,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,96,10,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,79,13,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,83,7,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,10,28,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,78,8,anonymized,anonymized
anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,67,6,anonymized,anonymized
anonymized,23,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,37,4,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,90,8,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,66,4,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,11,2,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,99,4,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,45,2,anonymized,anonymized
anonymized,5,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,80,1,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,1,7,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,25,11,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,13,7,anonymized,anonymized
anonymized,9,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,16,1,anonymized,anonymized
anonymized,4,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,65,4,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,54,13,anonymized,anonymized
anonymized,4,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,62,9,anonymized,anonymized
anonymized,4,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,20,1,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,5,27,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,75,1,anonymized,anonymized
anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,7,23,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,98,2,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,47,7,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,44,14,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,10,8,anonymized,anonymized
anonymized,4,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,24,4,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,82,10,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,82,12,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,1,10,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,93,3,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,63,8,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,36,25,anonymized,anonymized
anonymized,7,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,20,8,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,51,9,anonymized,anonymized
anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,92,3,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,89,5,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,25,25,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,98,15,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,38,9,anonymized,anonymized
anonymized,9,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,69,1,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,34,1,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,37,14,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,36,31,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,34,23,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,36,11,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,11,6,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,39,13,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,95,14,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,14,1,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,83,6,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,3,11,anonymized,anonymized
anonymized,6,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,82,21,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,72,32,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,22,21,anonymized,anonymized
